Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation Signature	a20ae0ae-1f89-43bc-99c0-b7c0b721fe36
Plate Name	220210 TNBC IMPDH2 spot all lines
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
3	3	0	6	18	277	309	[225,268,334,357]	156.49	658					24	256	0.0118492	22	0.00321543	242.098	0.979001	9.05834	3.7416	
3	3	0	6	19	579	340	[537,291,623,394]	212.66	652.17					25	56	0.00191473	6	0.000892459	237.888	0.977479	1.98151	0.832961	
3	3	0	6	20	124	336	[71,292,171,381]	126.42	653.27					26	271	0.020777	21	0.00309826	239.834	0.990214	9.5891	3.99823	
3	3	0	6	21	933	361	[894,321,974,413]	279.54	647.52					27	134	0.00536652	13	0.00236192	194.754	0.978969	4.74148	2.43459	
3	3	0	6	22	1015	379	[973,337,1057,425]	294.44	644.62					28	29	0.000718937	4	0.000701016	201.902	0.989882	1.02614	0.508237	
3	3	0	6	23	494	406	[456,357,537,465]	196.99	639.16					29	102	0.00296083	10	0.00149522	236.649	0.974613	3.60918	1.52512	
3	3	0	6	24	345	444	[301,400,392,489]	168.63	633.1					30	4	8.21381E-05	1	0.000156568	225.999	1.01279	0.141537	0.0626272	
3	3	0	6	25	611	460	[572,411,653,512]	218.81	629.39					31	55	0.0017977	7	0.00111661	221.823	0.967995	1.94613	0.877333	
3	3	0	6	26	777	484	[733,441,820,539]	249.49	624.28					32	143	0.00396357	14	0.00209832	236.083	0.981484	5.05993	2.14329	
3	3	0	6	27	547	520	[503,474,592,569]	206.4	618.6					33	159	0.0100632	8	0.00120609	234.703	1.00781	5.62608	2.39711	
