Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	88a56760-05b6-4abc-bbbc-0dc6a9a4f394
Plate Name	2.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
2	5	0	6	2	883	454	[853,428,908,479]	101.71	2286.1					2	326	0.011073	13	0.00698549	165.046	0.905331	28.9119	17.5175	
2	5	0	6	3	833	468	[816,453,849,490]	87.46	2280.93					3	81	0.00395903	3	0.00314465	84.6073	0.884444	7.18364	8.49057	
2	5	0	6	4	863	480	[841,451,884,497]	95.66	2278.44					4	112	0.00444656	4	0.00348736	101.724	0.712761	9.93293	9.7646	
2	5	0	6	5	971	537	[949,517,991,560]	128.36	2260.58					5	84	0.00606323	2	0.0013947	127.177	0.916682	7.4497	5.85774	
2	5	0	6	6	351	595	[332,572,371,622]	-56.25	2243.22					6	269	0.0126028	11	0.00748809	130.281	0.890291	23.8568	18.3118	
2	5	0	6	7	365	637	[345,616,388,659]	-51.63	2230.69					7	405	0.0133855	14	0.00949153	130.813	0.907802	35.9182	27.4576	
2	5	0	6	8	301	677	[283,656,320,700]	-71.09	2219.24					8	0	0	0	0	113.076	0.920721	0	0	
2	5	0	6	9	251	710	[232,692,274,729]	-85.43	2209.66					9	253	0.0134198	9	0.00731113	109.174	0.96518	22.4378	20.5524	
2	5	0	6	10	113	981	[80,959,140,1005]	-127.68	2128.68					10	130	0.00401241	5	0.00244021	181.719	0.882871	11.5293	6.34456	
2	5	0	6	11	501	1033	[479,1008,539,1057]	-9.91	2113.68					11	363	0.00819912	15	0.00666075	199.723	0.912945	32.1933	16.119	
2	5	0	6	12	278	303	[244,268,311,336]	-77.64	2330.7					13	686	0.0122966	26	0.00795837	289.74	0.877351	60.8392	20.9979	
2	5	0	6	13	871	337	[849,314,895,362]	99.14	2320.15					14	32	0.0014595	1	0.000595948	148.817	0.886289	2.83798	1.90703	
2	5	0	6	14	531	380	[508,358,554,404]	-2.45	2307.69					15	445	0.0153872	18	0.0106007	150.59	0.95208	39.4657	26.2073	
2	5	0	6	15	778	415	[757,394,801,436]	71.33	2297.21					16	78	0.00451764	2	0.00134771	131.611	0.960279	6.91758	5.25606	
2	5	0	6	16	500	473	[477,450,524,504]	-11.9	2278.93					17	420	0.0126515	16	0.00816743	173.738	0.939651	37.2485	21.4395	
2	5	0	6	17	450	564	[422,537,481,592]	-26.19	2252.94					18	545	0.0126371	19	0.00756671	222.693	0.902792	48.3344	21.7045	
2	5	0	6	18	506	610	[480,586,531,636]	-10.15	2239.12					19	96	0.00252338	3	0.00145843	182.429	0.91063	8.51394	4.66699	
2	5	0	6	19	128	627	[97,597,164,659]	-121.91	2234.12					20	749	0.0166681	28	0.00859687	288.853	0.965948	66.4265	22.9966	
2	5	0	6	20	504	746	[470,716,544,777]	-9.58	2198.68					21	243	0.00426798	9	0.00251046	317.943	0.858467	21.5509	6.77824	
2	5	0	6	21	424	827	[400,803,449,853]	-34.42	2174.49					22	235	0.0065716	10	0.00515996	171.875	0.919786	20.8414	12.1259	
2	5	0	6	22	596	887	[567,858,623,920]	16.71	2155.94					23	397	0.00842964	18	0.00663472	240.608	0.925755	35.2087	14.6332	
2	5	0	6	23	851	1017	[823,989,881,1047]	92.8	2117.8					24	503	0.0137076	13	0.00512013	225.176	0.908567	44.6095	19.8109	
2	5	0	6	24	396	1046	[375,1025,424,1069]	-42.17	2108.99					25	232	0.00765598	10	0.00605694	146.422	0.921452	20.5754	14.0521	
2	5	0	9	1	671	154	[650,125,692,179]	1007.92	2375.69					2	336	0.00986677	11	0.00603401	161.676	0.944654	29.7988	18.4312	
2	5	0	9	2	884	156	[867,134,901,180]	1071.16	2374.29					3	79	0.00397668	2	0.0015949	111.213	0.929295	7.00626	6.29984	
2	5	0	9	3	932	158	[913,141,951,176]	1085.85	2373.66					5	357	0.0151498	9	0.00822669	97.0235	0.989266	31.6612	32.6325	
2	5	0	9	4	398	236	[380,220,416,255]	926.86	2350.51					7	0	0	0	0	85.2281	0.927407	0	0	
2	5	0	9	5	497	245	[477,226,528,265]	957.37	2348.25					8	456	0.0156535	11	0.00683654	142.697	0.930699	40.4412	28.3406	
2	5	0	9	6	858	249	[839,231,876,273]	1063.58	2345.75					9	145	0.0110234	4	0.00329489	107.666	0.976787	12.8596	11.944	
2	5	0	9	7	416	306	[401,292,430,321]	931.89	2329.78					11	25	0.00140251	1	0.00146843	60.3958	0.95355	2.21717	3.67107	
2	5	0	9	8	805	340	[782,311,830,371]	1047.92	2319.3					13	254	0.00582799	9	0.00411523	193.958	0.879284	22.5265	11.6141	
2	5	0	9	9	951	436	[925,417,970,456]	1090.41	2290.95					14	54	0.00172957	2	0.00145033	122.299	0.920355	4.78909	3.91588	
2	5	0	9	10	84	444	[59,421,107,467]	832.94	2288.67					15	71	0.00291733	2	0.00126823	139.859	0.861608	6.29677	4.50222	
2	5	0	9	11	386	449	[363,431,404,467]	922.32	2287.21					16	0	0	0	0	108.464	0.942794	0	0	
2	5	0	9	12	606	529	[585,508,631,550]	989.15	2263.23					17	0	0	0	0	136.134	0.961916	0	0	
2	5	0	9	13	270	563	[243,545,293,582]	887.87	2253.11					19	266	0.0143741	9	0.00618982	128.951	0.916018	23.590699999999998	18.2944	
2	5	0	9	14	590	650	[559,628,613,673]	982.91	2227.31					21	262	0.00909063	10	0.00550964	160.967	0.840657	23.236	14.4353	
2	5	0	9	15	469	712	[443,689,503,733]	948.39	2209.04					22	151	0.00413021	5	0.00259336	170.988	0.877136	13.3917	7.83195	
2	5	0	9	16	507	736	[487,715,526,758]	959.02	2201.52					23	28	0.000926808	1	0.000734754	120.703	0.844155	2.48323	2.05731	
2	5	0	9	17	704	813	[686,793,726,832]	1018.08	2179.36					25	227	0.00951913	7	0.00611888	101.458	0.9632	20.1319	19.8427	
2	5	0	9	18	969	974	[943,953,1003,997]	1097.83	2130.61					26	398	0.0112354	13	0.00619048	186.242	0.889213	35.2974	18.9524	
2	5	0	9	19	316	88	[289,61,345,116]	902.64	2394.59					28	0	0	0	0	205.488	0.884899	0	0	
2	5	0	9	20	405	126	[378,100,438,157]	929.27	2382.84					29	353	0.00699125	14	0.00566802	219.057	0.88277	31.3065	14.2915	
2	5	0	9	21	340	310	[315,286,368,337]	910.03	2328.28					30	79	0.00266906	3	0.00145843	182.429	0.866373	7.00626	3.84054	
2	5	0	9	22	566	419	[537,391,601,449]	977.13	2295.81					31	394	0.00827259	8	0.00284192	249.654	0.894088	34.9426	13.9964	
2	5	0	9	23	755	513	[719,474,792,567]	1032.75	2265.87					32	332	0.00461704	10	0.00189215	468.71	0.863651	29.444	6.28193	
2	5	0	9	24	130	554	[108,531,152,580]	846.69	2255.71					33	318	0.0117161	9	0.00541516	147.398	0.932641	28.2024	19.1336	
2	5	0	9	25	894	720	[867,698,919,743]	1073.95	2206.18					34	267	0.00867278	10	0.00543183	163.273	0.906585	23.6794	14.503	
2	5	0	9	26	1015	735	[983,705,1045,765]	1110.01	2201.92					35	345	0.00633203	21	0.00800915	232.537	0.85298	30.597	13.1579	
2	5	0	15	1	657	36	[642,20,671,60]	34.92	2086.23					1	213	0.0159198	8	0.00848356	83.6317	0.927347	18.8903	22.5875	
2	5	0	15	2	141	142	[124,125,160,161]	-118.44	2055.65					3	172	0.00966556	7	0.00675024	91.9683	0.900267	15.2541	16.5863	
2	5	0	15	3	133	172	[121,158,147,185]	-120.74	2047.15					4	35	0.00324475	1	0.00180832	49.0439	0.853729	3.10404	6.32911	
2	5	0	15	4	296	187	[267,165,321,217]	-72.18	2041.36					5	155	0.00358462	6	0.00323974	164.248	0.826485	13.7465	8.36933	
2	5	0	15	5	264	200	[248,175,286,219]	-81.61	2038.77					6	20	0.000568121	1	0.000887311	99.9501	0.83271	1.77374	1.77462	
2	5	0	15	6	318	270	[298,251,341,290]	-65.48	2017.65					7	73	0.00306731	2	0.00147384	120.348	0.94577	6.47414	5.37951	
2	5	0	15	7	1016	640	[1000,615,1032,662]	141.99	1907.85					8	0	0	0	0	103.941	0.928812	0	0	
2	5	0	15	8	221	352	[200,330,243,375]	-94.89	1993.39					9	48	0.0019665	1	0.000650618	136.312	0.937773	4.25697	3.12297	
2	5	0	15	9	326	429	[303,404,352,461]	-63.36	1969.68					10	393	0.00905726	6	0.00294551	180.655	0.912126	34.8539	19.2931	
2	5	0	15	10	817	816	[786,786,849,850]	82.26	1854.74					11	38	0.000764669	1	0.000335345	264.464	0.8761	3.3701	1.27431	
2	5	0	15	11	962	896	[938,871,986,921]	125.73	1830.65					12	0	0	0	0	166.288	0.875816	0	0	
2	5	0	15	12	475	905	[448,879,508,931]	-18.57	1828.37					13	475	0.0143581	15	0.00682749	194.845	0.869693	42.1263	21.6204	
2	5	0	15	13	158	971	[131,948,189,996]	-113.14	1808.91					14	119	0.00210483	5	0.0022686	195.466	0.883232	10.5537	5.39927	
2	5	0	23	1	235	858	[212,839,257,880]	-413.69	1519.88					4	194	0.00739317	7	0.00520446	119.284	0.860185	17.2053	14.4238	
2	5	0	23	2	198	866	[179,846,224,885]	-423.97	1517.26					5	118	0.00446105	5	0.00392465	112.987	0.825946	10.4651	9.26217	
2	5	0	23	3	155	891	[137,874,176,909]	-437.13	1509.78					6	0	0	0	0	92.8552	0.943984	0	0	
2	5	0	23	4	1020	55	[995,30,1047,83]	-179.37	1757.8					7	50	0.00145027	2	0.000969932	182.872	0.892438	4.43434	2.42483	
2	5	0	23	5	728	131	[703,106,757,156]	-266.09	1736.38					8	307	0.00897467	12	0.00584795	181.986	0.909352	27.2269	14.961	
2	5	0	23	6	545	234	[495,192,589,277]	-321.81	1705.02					9	1125	0.015049	47	0.00775066	537.797	0.884864	99.7728	18.5521	
2	5	0	23	7	450	932	[427,906,474,961]	-349.79	1497.07					11	0	0	0	0	183.582	0.828806	0	0	
2	5	0	23	8	233	999	[203,967,262,1028]	-414.62	1478.14					12	32	0.000657307	1	0.000391389	226.595	0.83013	2.83798	1.25245	
2	5	0	23	9	765	1003	[741,978,790,1028]	-255.91	1476.39					13	400	0.0125391	13	0.00714678	161.321	0.914292	35.4748	21.9901	
2	5	0	35	1	854	85	[841,72,872,100]	-874.02	1426.78					1	153	0.0272552	6	0.00909091	58.5334	0.843883	13.5691	23.1818	
2	5	0	35	2	884	88	[859,73,910,111]	-864.88	1424.7					2	196	0.0157928	9	0.00734095	108.73	0.690677	17.3826	15.9869	
2	5	0	35	3	875	124	[854,105,907,143]	-867.5	1415.48					3	246	0.0149361	10	0.00686813	129.128	0.790197	21.817	16.8956	
2	5	0	35	4	865	913	[846,896,884,929]	-871.9	1180.44					5	0	0	0	0	86.2923	0.924039	0	0	
2	5	0	35	5	631	445	[602,419,662,471]	-941.19	1319.79					6	429	0.0114959	11	0.00451005	216.307	0.899485	38.0467	17.5892	
2	5	0	35	6	530	509	[503,483,556,545]	-971.51	1299.61					7	576	0.0123819	16	0.00644901	220.032	0.932805	51.0837	23.2164	
2	5	0	35	7	842	775	[810,748,870,801]	-879.02	1221.6					8	130	0.00435353	5	0.00197394	224.644	0.836057	11.5293	5.13225	
2	5	0	25	1	473	65	[456,49,493,82]	303.46	1755.6					1	0	0	0	0	89.8398	0.946052	0	0	
2	5	0	25	2	741	292	[720,272,771,313]	384.19	1687.86					2	347	0.0222499	10	0.00626174	141.633	0.926679	30.7744	21.7282	
2	5	0	25	3	921	442	[902,419,940,465]	436.68	1643.18					3	41	0.00156704	2	0.0014892	119.107	0.948907	3.63616	3.05287	
2	5	0	25	4	597	511	[577,497,610,531]	339.44	1622.94					4	0	0	0	0	63.1451	0.841114	0	0	
2	5	0	25	5	574	521	[560,505,589,535]	333.22	1619.78					5	0	0	0	0	54.7198	0.899355	0	0	
2	5	0	25	6	402	27	[380,6,424,49]	282.53	1766.96					6	82	0.0051831	3	0.00204082	130.37	0.94655	7.27233	5.57823	
2	5	0	25	7	767	95	[735,64,800,127]	391	1746.64					7	354	0.0072109	13	0.00433478	265.972	0.916036	31.3952	11.8039	
2	5	0	25	8	328	136	[300,110,365,165]	261.58	1734.55					8	256	0.00752969	10	0.00382117	232.094	0.85725	22.7038	9.78219	
2	5	0	25	9	197	250	[157,215,233,286]	220.4	1700.56					9	795	0.0301496	26	0.00654253	352.442	0.852996	70.5061	20.005	
2	5	0	25	10	574	270	[544,240,609,301]	333.98	1694.47					10	929	0.0227044	40	0.0131839	269.076	0.956373	82.3901	30.6196	
2	5	0	25	11	65	377	[34,352,100,404]	182.12	1662.58					11	333	0.00681813	14	0.00522193	237.77	0.858813	29.5327	12.4207	
2	5	0	25	12	995	545	[971,521,1018,571]	458.58	1612.76					12	225	0.0051004	8	0.00426667	166.288	0.930429	19.9546	12	
2	5	0	25	13	297	1038	[268,1008,326,1068]	250.54	1466.06					13	593	0.0114355	16	0.00585652	242.293	0.923581	52.5913	21.7057	
2	5	0	5	1	235	50	[213,36,254,65]	-413.69	2406.11					2	161	0.00747327	5	0.0050813	87.2679	0.930139	14.2786	16.3618	
2	5	0	5	2	801	425	[781,405,832,446]	-243.63	2294.46					4	483	0.0172131	15	0.00888626	149.703	0.941031	42.8358	28.6137	
2	5	0	5	3	213	508	[197,492,231,548]	-419.78	2266.68					5	24	0.00127376	1	0.000685871	129.305	0.843106	2.12849	1.64609	
2	5	0	5	4	275	773	[252,745,301,797]	-401.66	2191.19					6	320	0.0150697	13	0.00733221	157.242	0.880258	28.3798	18.0485	
2	5	0	5	5	744	846	[725,827,769,867]	-261.37	2168.66					7	254	0.0121352	12	0.00851668	124.96	0.923604	22.5265	18.027	
2	5	0	5	6	88	181	[55,150,120,217]	-457.39	2366.55					8	657	0.0110302	21	0.00616016	302.334	0.914176	58.2673	19.2725	
2	5	0	5	7	80	490	[48,462,109,518]	-459.8	2275.41					9	444	0.00934695	14	0.00522583	237.592	0.943054	39.377	16.5733	
2	5	0	5	8	59	616	[36,592,85,640]	-465.86	2238.11					10	444	0.0134271	17	0.00931507	161.854	0.916033	39.377	24.3288	
2	5	0	5	9	225	963	[196,931,254,997]	-416.3	2133.63					11	222	0.00460802	8	0.00276625	256.483	0.790929	19.6885	7.67635	
2	5	0	34	1	912	89	[895,72,933,108]	-534.13	1425.3					1	197	0.016071	8	0.00733272	96.7574	0.956719	17.4713	18.0568	
2	5	0	34	2	540	145	[515,124,569,167]	-644.78	1409.06					2	200	0.00591213	8	0.00444444	159.636	0.923065	17.7374	11.1111	
2	5	0	34	3	645	153	[628,124,664,176]	-613.95	1407.22					3	143	0.00737758	6	0.00430416	123.63	0.878405	12.6822	10.2582	
2	5	0	34	4	817	198	[796,181,834,225]	-563.77	1391.73					4	0	0	0	0	112.632	0.954313	0	0	
2	5	0	34	5	730	311	[706,289,755,339]	-588.58	1359.08					5	48	0.00197916	1	0.000554631	159.902	0.875497	4.25697	2.66223	
2	5	0	34	6	81	556	[59,532,107,581]	-781.73	1286.78					7	348	0.0102793	13	0.0071311	161.676	0.868025	30.863	19.0894	
2	5	0	34	7	123	561	[104,535,145,588]	-769.63	1285.19					8	178	0.00676578	7	0.00421179	147.398	0.874442	15.7863	10.71	
2	5	0	34	8	672	607	[653,589,691,627]	-606.27	1271.31					9	35	0.00144151	1	0.000962464	92.1457	0.949848	3.10404	3.36862	
2	5	0	34	9	200	50	[173,25,227,78]	-746.88	1437.11					10	533	0.0154724	20	0.00903342	196.353	0.910355	47.2701	24.0741	
2	5	0	34	10	627	71	[604,48,657,94]	-618.69	1431.13					11	379	0.0134733	15	0.00799574	166.377	0.923562	33.6123	20.2026	
2	5	0	34	11	568	197	[545,173,595,221]	-636.91	1393.56					12	446	0.0168535	17	0.00940786	160.257	0.917918	39.5544	24.6818	
2	5	0	34	12	432	210	[405,183,457,241]	-677.95	1388.84					13	469	0.0101589	17	0.00722482	208.68	0.886896	41.5942	19.932	
2	5	0	34	13	78	382	[52,355,108,410]	-782.37	1338.54					14	587	0.0150148	24	0.0103093	206.463	0.893276	52.0592	25.2148	
2	5	0	34	14	274	397	[251,374,299,425]	-724.44	1333.25					15	361	0.00957635	14	0.00738397	168.15	0.929225	32.016	19.0401	
2	5	0	34	15	963	578	[938,549,988,603]	-519.77	1280.59					16	364	0.00853696	13	0.00606061	190.233	0.900173	32.282	16.9697	
2	5	0	34	16	361	725	[333,700,391,752]	-699.03	1236.37					17	405	0.00943153	13	0.00573192	201.142	0.88585	35.9182	17.8571	
2	5	0	34	17	1026	761	[998,739,1048,784]	-501.76	1225.15					18	100	0.00543016	4	0.00242131	146.511	0.899561	8.86869	6.05327	
2	5	0	10	1	291	37	[275,14,310,56]	1218.14	2410.69					1	92	0.00367102	4	0.00367985	96.4027	0.888801	8.15919	8.46366	
2	5	0	10	2	765	54	[745,25,791,76]	1359.88	2405.58					2	218	0.00657212	8	0.00511509	138.706	0.907907	19.3337	13.9386	
2	5	0	10	3	995	73	[968,53,1025,93]	1428.24	2399.43					3	360	0.0113501	14	0.00806916	153.872	0.903639	31.9273	20.7493	
2	5	0	10	4	219	108	[195,87,240,131]	1196.12	2388.57					4	122	0.00324107	3	0.00190235	139.859	0.951784	10.8198	7.73621	
2	5	0	10	5	860	175	[841,156,878,200]	1387.18	2367.73					6	66	0.00288744	2	0.00154083	115.116	0.921689	5.85334	5.08475	
2	5	0	10	6	737	183	[717,163,759,206]	1350.68	2366.03					7	76	0.00271699	3	0.00211864	125.581	0.926263	6.7402	5.36723	
2	5	0	10	7	510	218	[486,201,536,239]	1283.16	2355.44					8	46	0.00151937	2	0.00142857	124.162	0.928463	4.0796	3.28571	
2	5	0	10	8	191	232	[168,209,220,257]	1188.7	2351.34					9	39	0.00271631	1	0.000539374	164.426	0.8701	3.45879	2.10356	
2	5	0	10	9	285	227	[268,210,304,245]	1216.43	2353.44					10	32	0.0020438	1	0.00100806	87.9774	0.944779	2.83798	3.22581	
2	5	0	10	10	332	249	[317,234,352,265]	1230.84	2346.79					11	29	0.00119571	1	0.00118343	74.9404	0.976833	2.57192	3.43195	
2	5	0	10	11	522	265	[498,239,562,290]	1288.18	2341.5					12	118	0.00231943	6	0.00265604	200.344	0.816961	10.4651	5.22355	
2	5	0	10	12	332	311	[313,292,352,331]	1230.01	2328.4					14	96	0.00402992	4	0.00331675	106.956	0.926087	8.51394	7.9602	
2	5	0	10	13	307	348	[285,326,331,372]	1223.14	2317.11					15	88	0.00308691	3	0.00183824	144.737	0.865202	7.80445	5.39216	
2	5	0	10	14	383	372	[362,352,405,392]	1245.4	2310.26					16	78	0.00444848	2	0.00154679	114.672	0.847836	6.91758	6.03248	
2	5	0	10	15	519	388	[498,373,534,405]	1284.9	2305.03					17	157	0.013713	5	0.00553097	80.173	0.894673	13.9238	17.3673	
2	5	0	10	16	686	396	[663,373,708,420]	1335.02	2303.09					18	233	0.00651207	9	0.00545124	146.422	0.968893	20.664	14.1127	
2	5	0	10	17	987	412	[965,389,1009,437]	1424.81	2297.79					19	128	0.00373005	5	0.00312695	141.81	0.912022	11.3519	8.005	
2	5	0	10	18	299	455	[279,436,321,476]	1220.31	2285.47					20	193	0.00798116	8	0.00627451	113.076	0.938303	17.1166	15.1373	
2	5	0	10	19	139	455	[119,437,162,478]	1172.11	2285.36					21	78	0.00395164	2	0.00162866	108.908	0.884081	6.91758	6.35179	
2	5	0	10	20	587	437	[566,416,606,486]	1305.78	2286.75					22	272	0.00540223	11	0.00475162	205.31	0.823488	24.1228	11.7495	
2	5	0	10	21	1012	527	[988,501,1035,560]	1432.59	2262.39					23	68	0.00195586	2	0.00102881	172.407	0.838327	6.03071	3.49794	
2	5	0	10	22	207	529	[194,515,220,552]	1192.64	2262.45					24	32	0.00180381	1	0.00134228	66.0717	0.874628	2.83798	4.2953	
2	5	0	10	23	219	570	[188,547,238,589]	1194.52	2251.69					25	88	0.00514845	3	0.00192185	138.44	0.810777	7.80445	5.63741	
2	5	0	10	24	478	591	[460,573,497,615]	1273.17	2243.9					26	108	0.00686933	3	0.00234192	113.608	0.949898	9.57818	8.43091	
2	5	0	10	25	1039	611	[1007,591,1063,633]	1439.3	2238.6					27	185	0.00567556	10	0.00560853	158.129	0.850523	16.4071	10.3758	
2	5	0	10	26	961	623	[942,597,983,645]	1417.32	2235.9					28	187	0.00795611	6	0.00419874	126.734	0.891215	16.5844	13.0861	
2	5	0	10	27	151	642	[134,624,169,660]	1176.12	2229.81					29	34	0.00230905	1	0.000974659	90.9928	0.953107	3.01535	3.31384	
2	5	0	10	28	673	666	[655,648,691,687]	1331.37	2222					30	32	0.00113142	1	0.000892061	99.418	0.951913	2.83798	2.85459	
2	5	0	10	29	501	694	[467,674,522,715]	1278.65	2214.24					32	69	0.00301055	2	0.0012012	147.664	0.842109	6.1194	4.14414	
2	5	0	10	30	894	668	[865,641,926,710]	1398.22	2220.27					33	78	0.00130199	3	0.00104131	255.507	0.848954	6.91758	2.70739	
2	5	0	10	31	944	762	[906,735,966,795]	1410.53	2193.65					34	494	0.0121872	22	0.00876494	222.604	0.826583	43.8113	19.6813	
2	5	0	10	32	744	939	[723,917,765,959]	1352.35	2141.48					35	92	0.00460743	3	0.00220264	120.792	0.905567	8.15919	6.75477	
2	5	0	10	33	391	64	[366,39,422,96]	1248.33	2401.43					36	386	0.0498829	11	0.00490633	198.836	0.879964	34.2331	17.2168	
2	5	0	10	34	672	69	[638,44,697,95]	1330.38	2400.14					37	248	0.0055775	7	0.00318471	194.934	0.91293	21.9943	11.283	
2	5	0	10	35	432	112	[410,90,459,141]	1260.92	2386.91					38	257	0.00668269	11	0.00612813	159.193	0.928877	22.7925	14.3175	
2	5	0	10	36	361	126	[339,104,391,149]	1239.62	2383.32					39	194	0.00542418	7	0.0039348	157.774	0.969879	17.2053	10.905	
2	5	0	10	37	702	224	[677,203,725,250]	1339.85	2353.34					40	165	0.00473636	7	0.00401376	154.67	0.845878	14.6333	9.46101	
2	5	0	10	38	435	249	[409,224,475,275]	1262.21	2347					41	109	0.00249105	4	0.00171969	206.286	0.892833	9.66687	4.68616	
2	5	0	10	39	716	269	[683,244,747,294]	1344.13	2340.84					42	445	0.00904591	17	0.00684656	220.21	0.868629	39.4657	17.9219	
2	5	0	10	40	853	286	[826,260,882,312]	1385.42	2335.69					43	352	0.00753983	16	0.008	177.374	0.950897	31.2178	17.6	
2	5	0	10	41	1025	307	[1002,280,1048,333]	1436.46	2329.76					44	288	0.00880604	13	0.00690021	167.086	0.947636	25.5418	15.2866	
2	5	0	10	42	211	328	[186,305,238,351]	1194.1	2323.34					45	387	0.0121739	11	0.00577125	169.037	0.946565	34.3218	20.3043	
2	5	0	10	43	116	400	[88,369,143,432]	1165.68	2301.89					46	147	0.00285821	7	0.00273651	226.861	0.861796	13.037	5.74668	
2	5	0	10	44	453	408	[429,379,478,449]	1266.05	2297.63					47	272	0.00483204	14	0.00505963	245.397	0.912975	24.1228	9.83014	
2	5	0	10	45	403	487	[367,447,459,523]	1253.3	2275.27					48	786	0.0076187	26	0.00530937	434.3	0.819598	69.7079	16.0506	
2	5	0	10	46	976	507	[953,487,1004,531]	1421.76	2269.57					49	100	0.00342825	4	0.00248756	142.609	0.922622	8.86869	6.21891	
2	5	0	10	47	850	567	[827,544,877,591]	1384.72	2251.84					51	458	0.0184709	16	0.00863465	164.337	0.968911	40.6186	24.7167	
2	5	0	10	48	728	611	[695,584,760,640]	1347.24	2238.89					52	564	0.0144487	21	0.00774336	240.519	0.875099	50.0194	20.7965	
2	5	0	10	49	269	609	[248,588,291,636]	1211.02	2238.73					53	0	0	0	0	145.18	0.940017	0	0	
2	5	0	10	50	325	677	[301,653,350,702]	1227.67	2219.31					54	342	0.0102109	13	0.00688559	167.441	0.912899	30.3309	18.1144	
2	5	0	10	51	426	692	[386,660,474,721]	1259.17	2216.36					55	329	0.00608455	14	0.00366109	339.139	0.851008	29.178	8.60356	
2	5	0	10	52	1028	707	[1005,684,1053,734]	1437.35	2209.6					56	341	0.00954418	13	0.00699677	164.78	0.911415	30.2422	18.3531	
2	5	0	10	53	125	737	[85,707,165,769]	1167.95	2201.25					57	285	0.00341039	12	0.00304878	349.072	0.910396	25.2758	7.24085	
2	5	0	10	54	751	738	[722,713,787,764]	1355.39	2200.8					58	334	0.00816543	12	0.00477327	222.959	0.921331	29.6214	13.2856	
2	5	0	22	1	1030	43	[1007,21,1073,68]	-496.75	1761.52					1	120	0.00279097	4	0.0016488	215.154	0.873651	10.6424	4.94641	
2	5	0	22	2	937	78	[911,57,962,99]	-527.18	1751.94					2	206	0.00621554	6	0.00345423	154.049	0.883304	18.2695	11.8595	
2	5	0	22	3	225	126	[204,105,248,147]	-739.11	1737.86					3	300	0.0125561	11	0.00774648	125.935	0.944609	26.6061	21.1268	
2	5	0	22	4	647	146	[619,125,672,169]	-613.91	1731.56					4	0	0	0	0	152.275	0.891157	0	0	
2	5	0	22	5	235	248	[215,230,254,268]	-736.58	1701.33					5	97	0.00531262	4	0.00354296	100.128	0.955852	8.60263	8.59167	
2	5	0	22	6	890	598	[870,580,908,617]	-541.72	1596.63					7	0	0	0	0	97.0235	0.948285	0	0	
2	5	0	22	7	368	185	[343,162,391,211]	-697	1719.69					8	0	0	0	0	164.958	0.919009	0	0	
2	5	0	22	8	625	291	[600,265,650,326]	-620.26	1687.16					9	269	0.00684561	9	0.00375156	212.76	0.85148	23.8568	11.213	
2	5	0	22	9	593	552	[564,523,622,588]	-630.19	1609.75					10	530	0.0132614	20	0.00685636	258.7	0.831019	47.0041	18.1694	
2	5	0	22	10	154	733	[131,708,178,757]	-760.36	1557.09					11	235	0.00811062	12	0.00666667	159.636	0.915862	20.8414	13.0556	
2	5	0	11	1	495	25	[478,7,515,51]	1279.19	2089.6					1	211	0.00946866	8	0.00645682	109.883	0.897026	18.7129	17.0299	
2	5	0	11	2	536	198	[516,179,555,219]	1290.57	2038.76					3	0	0	0	0	107.932	0.930993	0	0	
2	5	0	11	3	274	516	[252,496,295,542]	1212.62	1943.9					5	114	0.00354124	4	0.00253165	140.125	0.90572	10.1103	7.21519	
2	5	0	11	4	696	523	[675,503,718,543]	1338.41	1942.33					6	169	0.00709205	8	0.00573477	123.718	0.960991	14.9881	12.1147	
2	5	0	11	5	363	539	[338,521,384,557]	1238.57	1937.8					7	40	0.00330927	1	0.000783699	113.164	0.921141	3.54748	3.1348	
2	5	0	11	6	891	601	[871,582,913,623]	1396.56	1918.49					8	72	0.0031517	2	0.00154919	114.495	0.936195	6.38546	5.57707	
2	5	0	11	7	949	113	[927,81,971,139]	1413.63	2065.23					12	331	0.0111119	12	0.00580833	183.227	0.899852	29.3554	16.0213	
2	5	0	11	8	842	125	[818,101,871,151]	1382.08	2061.24					13	153	0.00376386	6	0.00304723	174.624	0.914438	13.5691	7.77044	
2	5	0	11	9	416	259	[390,238,438,282]	1254.62	2020.71					14	197	0.00660957	7	0.00417661	148.639	0.937167	17.4713	11.7542	
2	5	0	11	10	1031	270	[1007,248,1055,308]	1438.41	2015.49					15	356	0.0105715	9	0.00421151	189.524	0.930854	31.5725	16.6589	
2	5	0	11	11	945	308	[920,283,971,338]	1412.72	2005.45					16	398	0.0135703	11	0.00498866	195.555	0.934233	35.2974	18.0499	
2	5	0	11	12	317	416	[290,390,346,446]	1225.69	1973.85					17	553	0.0173288	17	0.00709516	212.494	0.939517	49.0439	23.0801	
