Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	19283e27-5448-4aa9-80bf-b3866b910171
Plate Name	0.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
2	3	0	30	15	56	40	[35,18,78,62]	824.91	1440.66					16	58	0.00243866	2	0.00133601	132.764	0.94811	5.14384	3.87442	
2	3	0	30	16	225	179	[204,157,250,200]	875.73	1399.14					17	263	0.0086658	10	0.00643501	137.819	0.98608	23.3247	16.9241	
2	3	0	30	17	495	208	[459,162,528,243]	954.72	1392.1					18	370	0.0045411	11	0.002657	367.164	0.927375	32.8142	8.9372	
2	3	0	30	18	216	287	[191,264,241,312]	872.32	1366.79					19	48	0.00102829	2	0.00107875	164.426	0.903359	4.25697	2.589	
2	3	0	30	19	517	331	[489,302,546,364]	962.38	1353.12					20	188	0.00441237	8	0.00298285	237.858	0.833703	16.6731	7.00969	
2	3	0	30	20	457	461	[431,440,484,484]	944.64	1314.73					21	119	0.00321142	4	0.00225098	157.597	0.902018	10.5537	6.69668	
2	3	0	30	21	361	530	[331,490,393,562]	915.87	1295.62					22	244	0.00862199	7	0.00206429	300.737	0.862747	21.6396	7.19552	
2	3	0	30	22	226	555	[200,530,252,583]	875.59	1286.73					23	153	0.00414025	7	0.0034774	178.527	0.919321	13.5691	7.6006	
2	3	0	30	23	400	570	[374,545,425,602]	927.09	1281.61					24	382	0.00787791	13	0.00581916	198.127	0.872245	33.8784	17.0994	
2	3	0	30	24	1006	693	[965,656,1053,730]	1108.45	1245.94					25	1299	0.0204971	51	0.0102082	443.08	0.944345	115.204	26.0008	
2	3	0	30	25	788	709	[764,688,815,731]	1043.05	1240.72					26	66	0.00234508	3	0.00174622	152.364	0.935198	5.85334	3.84168	
2	3	0	30	26	294	826	[266,796,324,858]	895.94	1206.05					27	216	0.00507768	10	0.00369549	239.987	0.884756	19.1564	7.98226	
2	3	0	30	27	986	969	[958,943,1019,997]	1102.38	1163.5					28	86	0.00577101	3	0.00118812	223.934	0.899834	7.62707	3.40594	
2	3	0	20	1	836	35	[816,19,862,58]	-1202.11	1764					1	23	0.00081885	1	0.000834725	106.247	0.879522	2.0398	1.91987	
2	3	0	20	2	511	232	[491,214,536,250]	-1299.24	1706.03					2	0	0	0	0	118.574	0.955378	0	0	
2	3	0	20	3	997	419	[978,401,1016,446]	-1155.13	1648.96					3	29	0.00184712	1	0.000722543	122.743	0.91405	2.57192	2.09538	
2	3	0	20	4	83	524	[61,501,104,553]	-1427.53	1618.48					4	175	0.00570448	6	0.00343053	155.113	0.915054	15.5202	10.0057	
2	3	0	20	5	824	652	[758,624,850,740]	-1213.18	1571.95					5	0	0	0	0	307.566	0.454984	0	0	
2	3	0	20	6	759	750	[720,737,778,799]	-1229.3	1546.97					6	0	0	0	0	128.241	0.543433	0	0	
2	3	0	20	7	489	968	[467,925,508,995]	-1307.39	1488.08					7	259	0.0125358	5	0.00255754	173.383	0.671112	22.9699	13.2481	
2	3	0	20	8	659	136	[629,114,683,161]	-1256.77	1734.12					8	119	0.00328236	5	0.00262192	169.126	0.891031	10.5537	6.24017	
2	3	0	20	9	247	464	[200,418,300,511]	-1377.81	1637.13					9	316	0.00419368	11	0.00153932	633.757	0.911951	28.0251	4.42205	
