Database Name	operetta
Database Location	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	b98954fa-4a8a-47a4-b280-0e0e668217b4
Plate Name	24.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1

[Data]
Row	Column	Timepoint	Spots H2AX - Number of Objects	Spots H2AX - Relative Spot  Intensity - Mean per Well	Spots H2AX - Relative Spot  Intensity - StdDev per Well	Spots H2AX - Corrected Spot  Intensity - Mean per Well	Spots H2AX - Corrected Spot  Intensity - StdDev per Well	Spots H2AX - Uncorrected Spot  Peak Intensity - Mean per Well	Spots H2AX - Uncorrected Spot  Peak Intensity - StdDev per Well	Spots H2AX - Spot Contrast - Mean per Well	Spots H2AX - Spot Contrast - StdDev per Well	Spots H2AX - Spot Background Intensity - Mean per Well	Spots H2AX - Spot Background Intensity - StdDev per Well	Spots H2AX - Spot Area [px²] - Mean per Well	Spots H2AX - Spot Area [px²] - StdDev per Well	Spots H2AX - Region Intensity - Mean per Well	Spots H2AX - Region Intensity - StdDev per Well	Spots H2AX - Spot To Region Intensity - Mean per Well	Spots H2AX - Spot To Region Intensity - StdDev per Well	Spots H2AX - areaum2Spot Area [µm²] - Mean per Well	Spots H2AX - areaum2Spot Area [µm²] - StdDev per Well	Spots H2AX - areaum2Spot Roundness - Mean per Well	Spots H2AX - areaum2Spot Roundness - StdDev per Well	full nuclei - Number of Objects	full nuclei - Total Spot Area - Mean per Well	full nuclei - Total Spot Area - StdDev per Well	full nuclei - Relative Spot Intensity - Mean per Well	full nuclei - Relative Spot Intensity - StdDev per Well	full nuclei - Number of Spots - Mean per Well	full nuclei - Number of Spots - StdDev per Well	full nuclei - Number of Spots per Area of Nucleus - Mean per Well	full nuclei - Number of Spots per Area of Nucleus - StdDev per Well	full nuclei - areainum2n Area [µm²] - Mean per Well	full nuclei - areainum2n Area [µm²] - StdDev per Well	full nuclei - areainum2n Roundness - Mean per Well	full nuclei - areainum2n Roundness - StdDev per Well	full nuclei - areaum2Spot Area [µm²]- Sum per Cell  - Mean per Well	full nuclei - areaum2Spot Area [µm²]- Sum per Cell  - StdDev per Well	full nuclei - %areacoveredbyspots - Mean per Well	full nuclei - %areacoveredbyspots - StdDev per Well	Number of Analyzed Fields	Time [s]	Compound	Concentration	Cell Type	Cell Count	
2	3	0	7673	0.057113636597	0.0274757754742	99.1289419863	78.230030228	2095.01120813	926.726610025	0.137704755711	0.0465635094585	1578.59745065	690.695857834	25.0615144011	9.57061024432	1392.85929038	605.029612817	1.21294987034	0.187290464867	2.22165309119	0.848415442641	0.899207251238	0.0772838506913	1231	156.212022746	224.103238517	0.00511550682598	0.00595924674402	6.23314378554	9.24491016782	0.0025972169477	0.00271591238662	186.775355774	88.6585891257	0.876998788114	0.0610571348772	13.847883159	19.8663035533	6.55009901456	6.5389825334	36	0					
2	4	0	12790	0.0635879090976	0.0302250572902	111.852933784	74.1481554411	2174.53487099	777.814865081	0.148119394604	0.0504279101734	1603.83001775	563.427766358	24.820797498	9.36958572143	1398.24754397	482.457269516	1.23648141843	0.196945396469	2.20031401953	0.830595021036	0.904914183626	0.075943484951	1132	280.439929329	327.572567287	0.00963738275607	0.00770667387657	11.2985865724	14.4030978879	0.00429147037249	0.00321076480536	206.378883709	111.881524269	0.893712293989	0.0555570240283	24.8604384362	29.0386524555	10.8011850946	7.46006775585	36	0					
2	5	0	8431	0.0602208914597	0.0268853229276	112.879318696	75.8659885786	2319.67999051	829.231780185	0.14259695572	0.0467950312944	1734.01656657	581.166584259	24.0683192978	9.20705959533	1528.53702927	471.044157545	1.21532160396	0.206445658496	2.13360833316	0.816187405252	0.906736155839	0.0778163698915	497	408.289738431	341.411421344	0.0115895789158	0.00751515958292	16.9637826962	15.1152393251	0.00577602789978	0.0036359240812	243.198560071	119.784222473	0.879281384993	0.0703684268146	36.1940681224	30.2654391693	14.0075640916	7.9843914755	36	0					
2	6	0	12722	0.0578757133811	0.0252681587777	125.153492481	72.1673027677	2671.29405754	891.645340375	0.137711554716	0.0447091512115	2021.10027189	678.027227749	24.1032856469	9.7695733143	1793.57176274	568.566286714	1.20354410506	0.180873345708	2.13670803002	0.866053120571	0.904690864945	0.0780425314166	569	538.913884007	343.133568367	0.0140605080409	0.00726253699917	22.3585237258	15.0058005897	0.0074286492008	0.00355094001112	260.283610489	117.591742007	0.881703873368	0.0626827104295	47.7736371844	30.418104056	17.9148476512	7.61724456866	36	0					
2	7	0	15659	0.0544987964385	0.0224549752922	120.153517261	65.0825916459	2695.84021968	836.849604367	0.129770660642	0.0405183327672	2074.42444855	644.400977757	25.2934414714	10.5933937956	1862.19770886	537.239145876	1.18293503052	0.164668637373	2.24221296177	0.939083157367	0.900195627465	0.0789617771792	670	591.149253731	291.48573865	0.0137472552311	0.00607868073234	23.371641791	12.5871824379	0.00764102703338	0.00299909374629	269.776764504	113.319315912	0.877429395213	0.0660685910578	52.4041981617	25.8396273244	19.3292313041	6.5464547663	36	0					
3	3	0	626	0.0557531947082	0.0261746408001	85.7057314184	71.7518705839	1871.32587859	845.055108755	0.136169828123	0.0456218601409	1420.8499209	669.1076919	26.6341853035	12.396465847	1255.40290216	625.313193345	1.21345851995	0.187093221532	2.361067219	1.09892188588	0.892081097183	0.0788245974186	130	128.253846154	143.844140002	0.00451337384877	0.00433076094712	4.81538461538	5.42572770868	0.00216147486801	0.00190767967523	179.558566697	87.4201719262	0.897374880781	0.0630159182487	11.3694467622	12.751495108	5.76887366639	4.94061525212	36	0					
3	4	0	4337	0.0647541967557	0.0312062634246	113.374940704	78.2092443456	2156.90246714	787.46803393	0.150834274404	0.0508875349098	1577.80414067	550.200977534	25.0389670279	10.1580954775	1372.71799823	468.139308128	1.24134670056	0.209745501654	2.21965431168	0.900494832713	0.904334159814	0.0758248118134	419	259.174224344	260.329668995	0.00954841764903	0.0084615437123	10.3508353222	11.1725727064	0.00408345772219	0.00322513890625	204.108525649	92.2802252306	0.909755222413	0.0509634836982	22.9752762524	23.0777041081	10.3431198721	7.75267508088	36	0					
3	5	0	6134	0.0618218692209	0.0278926572553	119.489988273	74.2711689441	2405.55608086	878.005389458	0.145128091083	0.0469882202529	1789.76333315	665.002451968	24.20753179	9.49321427335	1568.99876085	573.326593546	1.22628275278	0.199875289455	2.14594924196	0.841554444722	0.904878484984	0.075385503337	396	374.972222222	336.684168927	0.0105740878819	0.00745557986146	15.4898989899	15.2199868258	0.00505829424513	0.00369485784006	238.083675685	107.04505324	0.876192521651	0.0662717560726	33.2405369954	29.8463777041	12.4797670266	8.13849248177	36	0					
3	6	0	4912	0.0594488434755	0.0263172610525	130.193723713	79.2708795541	2702.15940554	904.94589447	0.139759189846	0.0458568614343	2033.85761444	671.638163785	24.7752442997	10.2907227982	1803.11129147	555.023316106	1.20755447222	0.190605493277	2.19627581967	0.91225197924	0.905025078167	0.0754598644191	245	496.718367347	364.559264377	0.0133871142085	0.00763907848364	20.0489795918	15.5804906703	0.00660010859197	0.00347739756241	251.044980684	125.707860238	0.873117968205	0.0737644178432	44.0330890865	32.3174491239	16.4427225906	7.85481985914	36	0					
3	7	0	11885	0.053841724027	0.0219247495294	116.223715976	63.9568590661	2627.27631468	825.962227258	0.12794464205	0.0392242911059	2029.29882304	638.193529371	25.627429533	10.3775264084	1819.61986604	535.615590077	1.18362139756	0.159758610474	2.27182033496	0.919946945546	0.899125764479	0.0783696213151	557	546.825852783	325.785200088	0.0123200816914	0.00620735925046	21.3375224417	13.4658204262	0.00687314109655	0.00309262662581	267.012705231	120.217592771	0.892588165407	0.0675905979236	48.4750173806	28.8802059307	17.5781396686	7.09921535533	36	0					
