Uniprot,pvalue,Estimate
P21589,0.000691571029519723,2.05529574934855
P21675,0.291443456247339,-0.267074995564465
P21741,0.214758415055204,-0.602609360420724
P21796,0.550039947650456,0.142675190726385
P21817,0.365359843343753,0.329975700201093
P21860,0.0256311194034725,-0.729427654100492
P21912,0.138054178107023,0.736497763119094
P21926,0.505332027648328,0.255927241028858
P21953,0.511750846410318,-0.258558409270101
P21964,0.47434428345571,0.273939262261823
P21980,4.21569176085405e-05,1.84480957182675
P22033,0.754520914610211,0.162590487307675
P22059,0.142828714140063,0.524000289707387
P22061,0.0177159479288576,-0.56110776949487
P22087,0.909402340506144,0.0206948747086441
P22090,0.00409151317504671,0.972202425263724
P22234,0.15738750823294,0.274511068195779
P22307,0.947461763362351,-0.0226863586733057
P22314,0.384980272720061,-0.25124312300657
P22392,0.630559991882384,0.122603297895138
P22413,0.193269909877942,0.57743135254454
P22415,0.231874251032686,0.27046317996883
P22528,0.75684748975865,-0.0641952925974553
P22532,0.0200890915199032,-0.883633027328432
P22570,0.214496724638925,0.311575245498234
P22626,0.521194575945492,0.167141510636419
P22670,0.38154573648341,-0.189221063352562
P22692,0.16922461716115,0.3939453215011
P22695,0.738438411601437,0.0771234962196034
P22735,0.486869411686371,-0.177197141611353
P22830,0.959937212849089,0.0202150251309425
P22888,0.435243731527835,-0.132772582944612
P23109,0.487509155422972,0.616632586342299
P23193,0.443926195523574,0.198931684570731
P23229,0.0533475593151845,0.59923117817449
P23246,0.644388200052651,0.156823289971905
P23258,0.266416950471033,0.256968927807548
P23284,0.809188923545822,-0.0444338159554155
P23368,0.00469211053946722,1.32658591137937
P23378,0.854134609317065,0.0675809585987224
P23396,0.13358163046178,0.212886077625617
P23458,0.816673000591484,-0.0659315543844972
P23468,0.100758571521328,-0.360105117060963
P23470,0.874845815711938,-0.0245240678827974
P23497,0.00545202836766165,1.17566393306389
P23511,0.643487254387342,-0.120555550084015
P23528,0.848976850048869,0.0434821903425437
P23588,0.977851964811625,0.00841023707454929
P23769,0.339633368649453,-0.564120322803143
P23771,0.000210105679793032,-1.32337969520942
P23786,0.357403246014578,-0.328113579830213
P23919,0.224255628464908,-0.422464507220935
P23921,0.0142901983386631,0.784822311998615
P23975,0.994309092420768,-0.00205053931528935
P24043,0.721319418692212,0.212737213866909
P24311,0.459788901075895,-0.227710736513077
P24386,0.614763171130789,0.0817530581884957
P24390,0.512920063426227,0.177948083833896
P24462,0.672142788224673,0.120657800612068
P24468,0.0635953263881104,-0.439681181556163
P24534,0.064195990293096,0.707159656001038
P24539,0.825452102462411,0.0549644477167635
P24593,0.0128368000014056,-1.15203991893133
P24666,0.922735779794054,-0.0298186865333852
P24752,0.182080186503332,0.460162264266898
P24821,0.537260993699563,-0.186815359738104
P24863,0.534306645451271,-0.0794228201383057
P24928,0.536963688005196,-0.0863878539945933
P24941,0.908670584141079,0.0224500435958006
P25098,0.0834424898900121,-0.273790842808242
P25205,0.427569265558032,-0.13131942297461
P25208,0.979588350954159,0.00776046502373125
P25311,0.00690533845196105,-0.587981618815043
P25325,0.516550482759551,0.198063261258884
P25391,0.0015791206789044,-1.09958520278843
P25398,0.090513181658983,0.355589278145856
P25440,0.24529880676503,0.291117642619434
P25445,0.620075108823718,0.194869001343627
P25490,0.899373107487842,-0.0355955154040773
P25685,0.294049479689893,0.258623613156488
P25686,0.166846476113974,0.891132290687927
P25705,0.656121261708085,0.126377180482118
P25786,0.183500365986643,0.504486067680893
P25787,0.987993070031973,-0.00622138211064624
P25788,0.359149085820688,0.198198959242493
P25789,0.0207864234156592,0.536702021641508
P25815,0.132420460448247,-0.899352895028846
P25940,0.235586086090462,-0.410352224064927
P26006,0.180666691120157,0.515771622869962
P26010,0.449076876412479,-0.301247824068893
P26022,0.884873359850264,-0.0683381547892101
P26038,0.0767070583996873,0.928564653982908
P26196,0.186460288196908,-0.192459144699306
P26358,0.238924240881681,0.565095363528406
P26368,0.126246150612945,0.524389247113794
P26373,0.900316235683355,0.0156651965461702
P26440,0.0169046957371776,0.851619718062228
P26447,2.52711270830505e-05,1.5674067211644
P26572,0.622065081002626,0.105474737512492
P26583,0.738879498648478,-0.083238099514154
P26599,0.363926536455065,0.193892896225819
P26639,0.173216688823122,0.372295149730289
P26640,1.31805346238452e-06,0.858051455806849
P26641,0.241449069287658,0.288649452172098
P26885,0.0199440368649647,0.871402056922303
P27105,0.00548433611598209,-0.832396757525765
P27144,0.148015927552911,0.700538612665465
P27216,0.78315695120449,0.0379810995380954
P27348,0.0501399745885354,0.490746704826487
P27448,0.519494774705416,-0.305087605043563
P27449,0.317388478064022,0.235028210157004
P27635,0.599149579231731,0.0730513165862964
P27658,0.136947683323721,0.75406543298051
P27694,0.2667504588312,0.136060147219706
P27695,0.848576279999908,0.0380808564962937
P27701,0.155180948909538,0.489184860831743
P27708,0.0868624899117116,0.391619983972751
P27797,0.361447409073054,0.526453021250483
P27816,0.971476447694863,0.00964703685874355
P27824,0.224381466125025,0.344312654829014
P28066,0.158510011907177,0.428474813032607
P28072,0.381859698805397,0.202811470409015
P28288,0.0152813420017598,0.653186731923996
P28290,0.535200304117201,0.209572647661521
P28300,0.0172795770959794,0.880528970108534
P28324,0.294879165118826,-0.488961723449707
P28328,0.0918247647876703,-0.328460011186068
P28331,0.203399128997655,0.573186163573339
P28340,0.965866414621807,-0.0110629786037185
P28347,0.138833170033021,0.18013485444671
P28370,0.119539830818107,0.239283240000202
P28482,0.205226251678985,0.291866040811663
P28702,0.535401456957586,0.107162383669431
P28749,0.374666476260361,0.387798888540602
P28799,0.77657718255727,-0.0649920322390183
P28838,0.505654445162712,0.233089751106113
P29017,0.0935372342142158,-0.227722003966087
P29034,0.00604741971147791,1.49874862447326
P29083,0.927916205617195,0.0272255442189257
P29084,0.434342718867534,-0.126865070390125
P29279,0.00289724582989779,1.29465175541911
P29317,0.00322975548857674,1.47553934856114
P29323,0.292508711433926,-0.227023405489243
P29350,0.924882118766331,0.0512417743513378
P29372,0.369377330467377,-0.231324277310067
P29373,0.060399055569235,-0.739436444906635
P29374,0.088376724131552,0.687161810598783
P29375,0.275829516654123,-0.204794365376632
P29401,0.828507935737011,0.0616770199206944
P29508,0.669491280592547,0.18680663613549
P29558,0.649108043311448,0.259516551689379
P29590,0.217197679774487,0.417958252221904
P29597,0.767719384493175,-0.0595636071592712
P29692,0.131989458445652,0.53821964005538
P29966,0.657581606645947,-0.270785837647124
P29992,0.0155685289736266,1.38792017286765
P30038,0.56961732499311,0.351294441190107
P30040,0.558169759219754,-0.25296903367091
P30041,0.306332334900415,-0.257797670140263
P30044,0.482590531714191,-0.289231180512319
P30048,0.156780985353461,0.686814507654086
P30049,0.206870517654479,0.407688496800858
P30050,0.859063075067628,-0.0292191500592313
P30084,0.713430455598424,-0.117062119934792
P30085,0.00264560283415576,1.42069190692085
P30101,0.402142865658086,0.311989388548754
P30153,0.969970550121824,-0.00317778620284194
P30260,0.825438908329952,0.0976669044014509
P30291,0.932058729028537,0.0527190420485008
P30405,0.880602764458008,0.0524058446429883
P30414,0.532131570634614,-0.0892653552807825
P30419,0.0150646657375349,0.560008373561605
P30505,0.913119287082136,-0.0225758629165733
P30519,0.913326868986268,0.0335539207162434
P30530,0.0682960961076392,0.703907621660048
P30533,0.204930645600189,-0.288140788754181
P30536,0.10551308980881,0.562450225936694
P30626,0.689251351257492,-0.0780537520871693
P30825,0.32191502274802,0.494723988526735
P30876,0.63755329254235,0.103016241524594
P31025,0.992275527801668,-0.00184894396472277
P31040,0.0682892553099633,0.750590597136013
P31146,0.866707306706736,0.073335899821291
P31151,0.643507220635879,0.0959017083596477
P31152,0.236464751995047,-0.166591234132299
P31153,0.0409480698658751,1.47242390404415
P31276,0.867847323088951,-0.0727935103818658
P31327,0.136422798269736,0.873399405159478
P31431,0.300098361489073,0.165113338346612
P31483,0.169128655342336,-0.537318801982917
P31641,0.193069939406118,0.553629663258692
P31689,0.00274248669872721,0.444949966887374
P31751,0.447883520684912,-0.353087194965712
P31930,0.918970788474056,-0.0212707900146631
P31939,0.269562873778535,-0.335279767999276
P31942,0.898310531060775,0.0166235284274737
P31943,0.487100242714704,0.106645296609454
P31944,0.0735078675169871,-0.546284578666872
P31946,0.0576617792019248,0.490821966058416
P31947,0.229980510475047,0.171424683712143
P31948,0.0176787308831627,0.5552768531029
P31949,0.0730772012408788,0.541222702234757
P32004,0.321378837640243,0.496078954042938
P32119,0.395263902179035,-0.111160470642598
P32322,0.328042908600231,0.294463611821016
P32418,0.512564193141956,0.177588678079431
P32519,0.717630312537741,-0.204760490570735
P32780,0.186215393440152,0.127425031694291
P32969,0.0445059641269266,0.365742980267194
P33121,0.573555604025711,-0.148774198071551
P33176,0.00650149045005246,0.462296577919331
P33240,0.133402377803053,0.278436880532961
P33316,0.547464180815638,0.204548007211269
P33527,0.813255097141284,0.0433600988627633
P33897,0.0441757940374735,0.527965071004706
P33908,0.0108016367780418,-0.432781951561109
P33981,0.288717417342009,0.28679523398671
P33991,0.744996302621319,0.0777166115255754
P33992,0.769168143379476,-0.0442834359624091
P33993,0.625981852531861,-0.103043224477794
P34741,0.126813537740173,0.655457662036229
P34896,0.151032433629054,-0.300355241605192
P34897,0.502069163706586,0.133505621062212
P34932,0.681561172705132,0.107311156317476
P35030,0.161409184679103,-0.490127089001775
P35052,0.803458918996619,-0.0396688124147912
P35221,0.432054818961521,-0.178606257927159
P35222,0.164277411231831,-0.402357366038458
P35226,0.248772883805312,-0.161307290796012
P35232,0.129102539970212,0.403714418422158
P35240,0.311743517300472,-0.234092576814463
P35241,0.886768391709511,-0.0616595666442992
P35244,0.666867807195308,0.0735178948741982
P35249,0.781491465524208,-0.071517432440089
P35250,0.375414615215795,-0.0961667293722315
P35251,0.0480088518431516,0.702580972314072
P35268,0.379192200327655,0.117318538592466
P35269,0.531912572829866,0.139299343169724
P35270,0.388446464690001,0.216652478340173
P35442,0.173981247056276,0.828664161173827
P35527,0.403263144428542,-0.211693082682156
P35568,0.257480517420012,-0.624521939981655
P35579,0.281657346074577,0.344884798773331
P35580,0.0238076658481474,-0.286016413253696
P35606,0.528276681396331,0.0986445417186003
P35610,0.0473196082446402,0.588862411852912
P35611,0.0572254488811351,0.763109850077073
P35612,0.103266816951195,-0.371377091871034
P35613,0.153795578634423,0.603712600438423
P35625,0.0281253523381722,0.840923335113371
P35637,0.797870184019907,-0.0371114903110546
P35658,0.366519002207736,-0.336408201872255
P35659,0.312666088188883,0.468427038937625
P35712,0.148750543149956,-0.323419413797489
P35789,0.60048029867917,-0.286914198122453
P35908,0.150077271355391,-0.252238760309096
P35998,0.273180836273957,0.204019349498135
P36021,0.210271570869285,0.59186228135693
P36404,0.0106437778463782,1.02106507050519
P36406,0.330249618835906,0.550425013605919
P36507,0.848654001928455,0.099427473929569
P36542,0.599269894400392,0.122879091660532
P36543,0.823748306427719,0.0537012658500002
P36551,0.505722006827711,0.16971979067125
P36578,0.656025240273537,0.0537915711143867
P36776,0.412251973794701,-0.342096818664282
P36873,0.0379415761243877,0.348535939981958
P36894,0.542999838647179,0.18020280745789
P36954,0.37504440624474,-0.259596982072111
P36956,0.334770831246538,0.269134394373881
P36957,0.027251520376153,0.617160963334022
P37108,0.511423782516838,0.0946084764161861
P37198,0.700988321093583,0.109713551781551
P37235,0.389682703335162,0.421124447336135
P37268,0.600430927832794,0.19579957414759
P37275,0.00394516815358984,1.1233553938564
P37287,0.0214060367274173,0.829772731654584
P37802,0.959731493158962,0.0131401217795431
P37837,0.176398450684932,0.801519762525195
P38117,0.39837069700892,-0.286824908758458
P38159,0.39085180106688,-0.118971157595155
P38398,0.953794701038474,0.0101667314524777
P38432,0.00172112304921127,-0.545907297631845
P38435,0.59320443551757,-0.164981034172357
P38606,0.565255064540907,0.153438424457454
P38646,0.761559640647585,0.121327501280133
P38919,0.234629420692108,-0.101328191372978
P39019,0.0701631693479452,0.232166013901586
P39023,0.253646105326158,-0.14125817350827
P39060,0.497012730508877,0.317437079492929
P39656,0.0416173105081533,0.477249869964143
P39687,0.69267763082591,0.0891486268184371
P39748,0.342344101793917,0.0998675406884985
P39880,0.049287122785018,-0.403393844904864
P40121,0.518436357394467,0.0814374740497414
P40189,0.54356970286841,0.21280987616467
P40222,0.99165467230019,-0.00309765386326677
P40227,0.000175950695592612,0.696712587442334
P40429,0.900303571060918,0.0182063108873765
P40616,0.879974935271585,0.0645443371251248
P40617,0.825166057089668,0.149262232638138
P40763,0.301278589471862,-0.256856455573516
P40818,0.57523970511083,-0.162416398937276
P40925,0.425979785279645,0.277895518596205
P40926,0.526226488513497,0.300918599119295
P40937,0.98412679925976,-0.00138486562563079
P40938,0.0512572760608063,0.458669785171503
P40939,0.114916080306895,0.417086021767539
P41091,0.342725966325915,0.205857388068756
P41208,0.0179871491845174,-0.351598601136195
P41212,0.0203840019839376,0.83885572566083
P41214,0.65744187383733,0.140008262487595
P41223,0.601749063758482,0.163888843984824
P41227,0.0666425033142225,-0.523987058728627
P41250,0.726834434642534,0.0806251204866616
P41252,0.000861867554316577,0.77860220024873
P41279,0.399801186542518,-0.317957673002382
P41567,0.095469072409397,0.379835478851648
P41970,0.035607189294678,0.643796428977977
P42126,0.13206701815475,0.729694784499969
P42166,0.426358957052446,0.244313971246958
P42167,0.777461414218499,0.0388285170088145
P42285,0.577178237029846,0.0958729031598872
P42336,0.468902527353255,0.271984622867419
P42338,0.242329928105154,0.319272676730218
P42345,0.17031827879373,0.643504306322963
P42356,0.924070148576156,-0.0121054275131348
P42566,0.539305178862921,-0.0839732926173745
P42568,0.335421231465691,0.376654567696594
P42677,0.899509568726437,0.0162190614142425
P42695,0.491787236736564,0.131664722133637
P42696,0.93589909043135,0.0147771972110139
P42704,0.0972811170325776,0.676970484579327
P42765,0.594605533614051,-0.277432770044792
P42766,0.417543694317082,0.0764676326484293
P42892,0.0416583018286863,0.800351672144175
P43007,0.426301883573338,0.242377891709723
P43026,0.542116901270193,-0.0962140642297432
P43034,0.976690699593355,0.00679758736874806
P43121,0.21481623776362,0.322788795981077
P43155,0.698254673819581,0.23759340934278
P43243,0.94226202709353,-0.00668614138091511
P43246,0.7886134501281,0.0291621177519093
P43250,0.101727667789616,0.352522170926066
P43304,0.101572254715068,0.582221865701571
P43307,0.137684926909815,0.281489525372376
P43353,0.372839493573825,-0.170859754457907
P43358,0.381811154981639,-0.214923775689915
P43487,0.301666494039122,0.605048928106231
P43490,0.0159911424013947,1.03082923120241
P43686,0.851965052303202,0.0421680927986065
P43897,0.654108627210565,-0.156859566820476
P45877,0.851244865341917,-0.044757196725662
P45880,0.357535145645885,0.295144294901538
P45973,0.0521872556373521,-0.451492543039239
P46013,0.50856113858449,-0.107481304824832
P46019,0.0454095459789589,0.596854458635543
P46060,0.00782707727538445,0.642224176843022
P46063,0.0633335474228529,-0.221276727014447
P46087,0.517708493496568,0.158542445989563
P46100,0.512841067958157,0.126965610616643
P46199,0.12047150981718,0.408671391329042
P46379,0.0546570727915351,0.77511010366922
P46459,0.519900533134559,0.244184115097868
P46776,0.490012518389893,0.0637604841320439
P46777,0.0266733446613659,0.300471556153855
P46778,0.588454302972706,0.0746368399679922
P46779,0.970139712013393,-0.00744955356810019
P46781,0.595336214394392,0.0874401940821905
P46782,0.0789102663692122,0.177859243087432
P46783,0.0182364443904684,0.23755156856533
P46821,0.17041416154835,0.203150350576939
P46937,0.310197698356563,0.386559308890919
P46939,0.586212843742244,0.0816393267902335
P46940,0.158881035440995,0.354378773593836
P46977,0.567274267091601,0.100428173165636
P47755,0.093052609968819,0.520204034572912
P47756,0.150005189443133,0.335882420197484
P47813,0.104054445381414,0.34459452102605
P47897,0.026218665015609,0.835561507578461
P47914,0.122341297383483,0.203925499055135
P47985,0.200642379523601,0.448791459890841
P48029,0.49625994385782,-0.256264362306076
P48047,0.233869093284009,0.371876375703173
P48059,0.519642832172978,0.148511011094027
P48060,0.60561827962963,0.248017370890578
P48200,0.513852900936568,0.207132093245643
P48382,0.009595091952593,-0.430511905864809
P48426,0.401744616459132,0.273363427889656
P48444,0.182474653671838,0.525600791111959
P48449,0.273926961363861,0.74176574368418
P48509,0.317714563334534,0.425964700534686
P48553,0.581633075971742,0.308683443718569
P48634,0.942189925712844,-0.0133406915785891
P48643,0.00037736710753617,0.606109880775026
P48651,0.895851176746153,0.0324735383189123
P48681,0.00387663416818545,1.28343106463739
P48729,0.284141060829416,-0.191552275751212
P48730,0.579175464990985,0.0559821226024025
P48735,0.423629303050931,0.334899765629553
P48960,0.167261897633022,0.838886768800765
P49006,0.458952999558396,-0.167586782239887
P49116,0.190961861319404,0.281658915361684
P49189,0.783690669911905,0.0650128228246426
P49207,0.418343089790106,0.0905212885885334
P49257,0.706904170426031,0.166734185524741
P49281,0.639252926760625,-0.116171896390148
P49321,0.0195526605338646,-0.588739579061493
P49327,0.338187177917213,0.313698838671406
P49336,0.407011201557104,0.225629780283767
P49368,0.000262166379785287,0.639590963040486
P49406,0.167553645896355,-0.115752833326615
P49411,0.81570891453041,0.111082675813124
P49419,0.886664621845513,-0.0252537842733873
P49447,0.130763308777056,-0.443599624702001
P49448,0.00105477851211278,-0.949766939076506
P49450,0.0801016210877243,-0.32453307389404
P49454,0.000259356295230783,0.718527109018772
P49458,0.31659613895031,0.31233309240987
P49585,0.00452862748979128,-0.212401085880408
P49588,0.0331675828789907,-0.611437839143643
P49589,0.477755829631128,0.130437387291568
P49590,0.0276501951144434,-0.491400613369285
P49591,0.418840608987695,0.30225328938115
P49641,0.748509268544552,0.076388514880016
P49711,0.170815266134502,-0.28477239695243
P49721,0.0339187553112358,0.97267416959749
P49736,0.949898183542527,0.0133362859585692
P49748,0.344507489910365,0.290505582397786
P49750,0.338683452348894,0.185821694414232
P49754,0.372128887841455,-0.319228916629073
P49755,0.660694240808618,0.0894757652759702
P49756,0.497146770608675,0.13024923562726
P49757,0.76277646268841,-0.0389330786501834
P49759,0.855958769606553,-0.0199710183586741
P49760,0.603509459282964,0.191146999398513
P49761,0.349839133917025,0.196365533620159
P49768,0.485846747717205,0.313130436971846
P49770,0.107555027324988,0.522323081117619
P49790,0.0596001463437996,0.27848605281814
P49792,0.913634208044736,0.0190600317662176
P49821,0.0568163646427893,0.620317898817799
P49840,0.0243662052396437,1.23029118588673
P49841,0.0665633555755699,-0.467757885100973
P49848,0.389789667485679,0.41220937329308
P49903,0.750825050888646,-0.0905207834175776
P49915,0.610736203687635,0.151503364699401
P49916,0.505336878343946,0.262834716607528
P49917,0.259972032028658,0.377296605983818
P49959,0.552193776414298,-0.100997211131706
P50148,0.335230763938187,-0.528558427686331
P50151,0.228242467468247,-0.406809091263633
P50213,0.0833634262981118,0.804593937252398
P50219,0.110190191777198,0.544091502627906
P50281,0.00175588165233463,0.818864502648884
P50395,0.505716072469674,0.364526589587389
P50402,0.374348078606707,-0.130565813872086
P50416,0.761792483366877,-0.0871942618693477
P50443,0.481244367252398,0.365065939825265
P50454,0.728852911617719,0.095189250528067
P50552,0.0494247421527346,0.459971414661527
P50570,0.020576799852943,0.45693088555676
P50579,0.331859053955041,-0.391515564780367
P50591,0.0129438740020788,0.800487449975877
P50613,0.519614744301013,0.240687770784868
P50750,0.918628494668431,-0.011247966672145
P50851,0.117157376096933,-0.4602264853784
P50895,0.338853948471173,0.386646332085056
P50914,0.033943072441623,0.228385188861421
P50990,0.000211736077782009,0.739553192178989
P50991,0.00749110909532062,1.16066111325176
P50995,0.915998344693504,-0.0391465735237256
P51114,0.525755635549409,0.0948899978348458
P51116,0.0326936822700639,0.780928863155302
P51148,0.0866337684420529,0.312530583155521
P51149,0.520738784905704,0.222670769379767
P51151,0.4049546142357,-0.357464100342535
P51153,0.890916114735956,0.0182332710736606
P51159,0.846376347795116,-0.0655552136043786
P51164,0.751296275624974,-0.0657220948595125
P51398,0.38314711734572,0.241353263873083
P51449,0.0507402925433456,1.02236420026751
P51523,0.144856755095504,0.247387134508721
P51531,0.712333664012996,0.12687142160019
P51532,0.99731065815387,0.000733144635572739
P51553,0.353873861145813,0.522215026419423
P51571,0.0586749760869971,0.339634183857909
P51572,0.438640981188853,0.205808059503567
P51589,0.373160238584063,-0.357696862592006
P51608,0.967181389625676,-0.00946120332163682
P51610,0.893789514445921,-0.0221550316185014
P51636,0.0541995429988726,1.06151790827422
P51648,0.437222625996082,0.270345285530141
P51649,0.0335005077372308,-0.772005754185968
P51659,0.912137071565278,0.0274202712930772
P51665,0.082193640115542,0.416721921375455
P51688,0.123046116689634,0.672297324927181
P51689,0.195097225226321,-0.365288435196653
P51798,0.541236801818574,0.139795642241049
P51809,0.066643473265118,0.40120751768251
P51825,0.184409932637981,0.649697218668677
P51858,0.0941437696357588,-0.559016986255102
P51948,0.27230834265543,0.248914683112974
P51970,0.75993778642304,0.0709692350511621
P51991,0.977748197374367,0.00759651051275388
P52209,0.801278952277302,-0.0630746545196425
P52272,0.901221235037265,0.025518820267836
P52292,0.760062210845304,0.0382231726937345
P52294,0.745828113382541,-0.0441322877868522
P52298,0.590401834596487,-0.0842400022520225
P52333,0.356469741065891,0.206765033935423
P52434,0.914522118378504,0.0141616000999333
P52435,0.282431814933038,-0.150755358419773
P52565,0.829149084462343,-0.0641897286262615
P52569,0.133413292048543,-0.784334805501625
P52597,0.0863226227737486,-0.245618086653556
P52655,0.526158705044264,-0.361368846071347
P52701,0.0889395754104724,0.454750319334577
P52732,0.0296938167788725,0.672184235845644
P52738,0.777376218457237,0.0586528740724156
P52740,0.152842178385362,0.272048958766174
P52747,0.46390523854184,0.19591196642801
P52756,0.0129599510058604,0.343334361490773
P52789,0.618856173070919,-0.153157500170734
P52815,0.392523942543019,0.202693845474686
P52848,0.0779843627761612,0.304823939216032
P52907,0.0252262851709128,0.599174488007918
P52926,0.0086122841437054,1.3409033655799
P52943,0.0146863434008571,-0.9414397094587
P52948,0.267859535837124,0.162259981794432
P52951,0.0287793331633134,1.12933887462069
P53007,0.947777775603165,-0.0178438162486553
P53350,0.743824613404913,-0.076448631154091
P53355,0.00497366378113892,-1.01500665006764
P53365,0.0041982319331628,1.01689919349651
P53396,0.00113638692934574,0.840545960933106
P53582,0.234481870520155,-0.16313579580243
P53597,0.327601813148999,0.423884652641211
P53618,0.439881516521441,0.169918133191266
P53621,0.0443311978338166,0.735869898502631
P53634,0.955839103140346,-0.0304803026191097
P53675,0.768312090724568,0.0609056577403752
P53680,0.190905271496305,0.179157747788107
P53701,0.162218876275713,0.409660863303694
P53801,0.0535541444948753,0.756990255423024
P53803,0.465827835404104,0.127345919283824
P53804,0.395615012555815,0.248871402266348
P53814,0.0493078678359554,-0.372972123568811
P53990,0.329289483317884,0.159576233797108
P53992,0.876588803434761,0.05567435506994
P53999,0.839766680791843,-0.0491869016911874
P54098,0.748210935274615,-0.0808676080986056
P54132,0.853434809746553,-0.0714668665630976
P54136,0.0768022917369604,0.493352867797345
P54198,0.824710783359924,0.0491452081909179
P54274,0.00859025000808085,0.828940692624561
P54277,0.212507116362249,0.536386750024196
P54289,0.780659903079001,0.0765256408811331
P54577,0.131601022840423,-0.214336301394653
P54578,0.448316228644493,0.148169107642192
P54619,0.9086613180181,-0.0259599427764593
P54709,0.595502150223098,0.193755898601285
P54710,0.517313056774294,0.0884726364503091
P54727,0.0151902850816333,-0.35006808582398
P54819,0.363005847125772,-0.307399620983707
P54829,0.306307983263105,-0.206116838293625
P54852,0.000184980809778785,1.62844811497745
P54886,0.208951003496413,0.328030975713245
P54920,0.831651206053745,0.0597130515960144
P55010,0.000999757551241154,0.73253722156164
P55011,0.797145120372986,-0.0529964685384618
P55036,0.80985503516955,-0.0278335754963227
P55060,0.00197617611264632,0.695167487256333
P55061,0.915028819439913,-0.0273847223052651
P55072,0.0212626585275083,0.681024309577639
P55081,0.859987716792687,-0.0390862813644762
P55084,0.509465690083776,0.119413400054543
P55145,0.150369384547568,0.414047912822192
P55196,0.0236566127097868,0.421131543159561
P55197,0.617152719811458,-0.249718248574868
P55198,0.0783382988395286,-0.637736764883569
P55201,0.896633671487178,-0.0429538882720409
P55209,0.373609377702611,0.273734492516478
P55210,0.520352630619373,0.292616828096893
P55265,0.902921923669736,-0.024118996049592
P55268,0.561922275799044,0.233574340344368
P55287,0.0112335381713396,0.854112177988034
P55317,0.0159745163271286,-1.37756301969455
P55347,0.555566955352965,0.233774564750276
P55735,0.177888136487409,-0.16959570847126
P55769,0.772694203124751,-0.0557403529856284
P55795,0.806328841707906,-0.0418242228686035
P55854,0.130422767921722,0.708728344889752
P55884,0.250650255159687,0.17933331573011
P56134,0.759282101145614,0.133764437934151
P56159,0.140677892589998,-0.99480911589991
P56182,0.833486398623466,-0.0295456867743291
P56192,0.00198318140514435,0.966097428321135
P56199,0.936258625168529,-0.00943369689142656
P56211,0.0173355469462339,-1.12057765527523
P56270,0.70449930617482,0.199207766995684
P56377,0.118790137684002,0.638822320509546
P56378,0.672190857377092,-0.0749514273280145
P56385,0.809393015282346,0.0594047369797157
P56524,0.413549938838975,-0.174493489849978
P56537,0.0138109694456866,0.459990390316575
P56545,0.947736865656442,-0.0106078486871507
P56556,0.909578042824883,0.0226658817755097
P56557,0.684510290335127,-0.0835814829328151
P56589,0.546096274852942,0.105833234814511
P56645,0.398429203155116,0.200577268132134
P56962,0.649987407081589,0.0714919419771991
P57057,0.0641404142788595,0.432166376905673
P57058,0.00283481983094339,0.839460984213424
P57082,0.108673085725641,0.246538640371651
P57088,0.0585007047082968,0.227321977180801
P57103,0.133371819737993,-0.326869682765167
P57105,0.884639260343675,0.0457442474467673
P57678,0.22881195349644,0.171056479653555
P57730,0.000738941046847743,1.32065455792381
P57735,0.128769761635465,-0.537896738538786
P57740,0.5730399591806,0.0968918656344784
P57772,0.33249028814537,0.124903106328842
P58107,0.651722502581869,-0.281272754768042
P59044,0.308051063478057,0.186023182411431
P59190,0.44328075240722,0.196120030201012
P59780,0.123954586587283,-0.500162553675142
P59998,0.134370713938127,0.342079039994622
P60002,0.966735598751483,0.00855118100896906
P60033,0.333242674868608,0.604600000251805
P60059,0.684962913083773,0.0906976040676495
P60174,0.349802505265769,-0.1266072613608
P60228,0.0202836598742453,0.709980574632926
P60468,0.479318355752505,0.173461323571246
P60510,0.270366315439989,0.436109147703957
P60520,0.488651767208674,-0.173436448982414
P60602,0.865725763626574,0.0579315842752503
P60604,0.736708878548278,0.0633993186771513
P60660,0.389515081202453,0.150868838953148
P60709,0.617390888252131,0.181372652897749
P60842,0.00989623841689037,0.328701505275602
P60866,0.0217315399253119,0.342608770712188
P60900,0.467379625407606,0.154948834962476
P60903,0.0406830907360435,0.571088283094615
P60953,0.335505205818315,0.246289422431248
P60981,0.44495741107638,0.250920045572099
P61006,0.0602018706188543,0.47744003036474
P61009,0.572662254876267,-0.0446047767419596
P61011,0.542575421426739,0.0677234423446345
P61019,0.647561500706831,0.17461298293688
P61020,0.966399304779703,-0.0130837245403097
P61024,0.36179841294516,0.214065039592891
P61026,0.141906680552222,0.323408017614176
P61077,0.619868963200235,-0.0812940208204558
P61081,0.264747111185436,0.26092285344823
P61106,0.239792954516252,0.263569955573111
P61158,0.980691763843606,-0.00370747850995586
P61160,0.103260302435286,0.319234419909143
P61163,0.0135929178044941,0.595942541554509
P61165,0.956859931220768,0.017765919535228
P61201,0.000166301585537232,1.7230014535785
P61204,0.0515058446068779,-0.498027399163167
P61218,0.00371296488727756,-0.824548351459445
P61221,0.000270616005563302,0.558493183424064
P61225,0.13298190941714,-0.545135689072281
P61244,0.710475660403668,0.0904634047286333
P61247,0.122935653201878,0.242889744168468
P61254,0.837305930671654,-0.0637810774347441
P61289,0.0268223727843256,1.22781845923848
P61313,0.778735563568991,0.0396717525746783
P61326,0.329034411607426,-0.143297212993853
P61353,0.897375014340818,-0.0195809391570789
